due,source,id,mkt_due,out,freeze,gamma,b_freeze
2025-12-07,polymarket,0x9954b4eef49a268b810bc260ee9278361e29a8f6f4ad816a804dd613ef73a968,0.085,0.0,0.1,0.007225000000000001,0.010000000000000002
2025-12-07,polymarket,0x9d24d9f9b5995949cb158d943793dea20bd448e1b3971cb6f7418bb15e719661,0.0075,0.0,0.0185,5.625e-05,0.00034224999999999994
2025-12-07,polymarket,0x9fcb9901d142b5046467b4ea329508bdb19274eb1fd0fc833ee1916edd11cb73,0.0155,0.0,0.0395,0.00024024999999999999,0.00156025
2025-12-07,polymarket,0xa7e61311724e5882cf8906d0232ffefef68a0ab64716344d28d066febdda5c49,0.0015,0.0,0.0025,2.25e-06,6.25e-06
2025-12-07,polymarket,0xa95216e111897ab824478333cefaf4cf6d21e5bfa159fe8a6c5cdc294edf368c,0.0055,0.0,0.0125,3.0249999999999997e-05,0.00015625000000000003
2025-12-07,polymarket,0xb7f9d3f61910ecf7a5e6e46f487a039e91a92b68585f05ec9b22cb34d3804bbd,0.007,0.0,0.0155,4.9000000000000005e-05,0.00024024999999999999
2025-12-07,polymarket,0xbad74413f87762c2b4423dfcd72ccce4c561bc59f33e7ed474b33ef917b802a0,0.0045,0.0,0.006,2.0249999999999998e-05,3.6e-05
2025-12-07,polymarket,0xbd9fd3b8f8d03be096d57504e836bbc0bf46853184302a75787d68d2f6ffe273,0.0335,0.0,0.0145,0.0011222500000000002,0.00021025000000000001
2025-12-07,polymarket,0xc798fb82e89b618fb35e32f3c23933b0b69ee7a3e917e6d05e5052127ef72a6d,0.0105,0.0,0.0145,0.00011025000000000001,0.00021025000000000001
2025-12-07,polymarket,0xc8f7efe4f5cf3c6d5b51cdd87cbd360e7f2a3b9999f6b8fa96d2dcd96e287141,0.0065,0.0,0.0215,4.225e-05,0.00046224999999999993
2025-12-07,polymarket,0xcb8af0c28d73c486a1bd1080eb4183709cc4cc3eed4420c7551d6298b0adb6f4,0.0125,0.0,0.024,0.00015625000000000003,0.000576
2025-12-07,polymarket,0xcc2bd8cbba68f1fe46e89445b61e2c581ea96527438889eb749a852fba647920,0.0375,0.0,0.048,0.00140625,0.002304
2025-12-07,polymarket,0xcc7d2919c23e00507e33848288f15fb3473e536bad6e94e355ae71e7e651ed0e,0.951,1.0,0.8075,0.0024010000000000043,0.03705625
2025-12-07,polymarket,0xd01204c643956b06dcb7ec56f07ea473bdc9e61a7c29bd1318df0e249b1050ea,0.019,0.0,0.029,0.000361,0.0008410000000000001
2025-12-07,polymarket,0xd1754bc54ec5b0af53339ad69d868bcdf5510242212a400db22bc865b103bbfb,0.014,0.0,0.0265,0.00019600000000000002,0.00070225
2025-12-07,polymarket,0xe4a2b3d43921a62fd693cbaca54249feec7b52fdcd5c7dd8c809a38179c1cbb0,0.0545,0.0,0.085,0.00297025,0.007225000000000001
2025-12-07,polymarket,0xe6508d867d153a268bdab732aa8abc8cc57e652d28a23aa042da40895bf031b2,0.0125,0.0,0.013,0.00015625000000000003,0.000169
2025-12-21,infer,1554,0.0795,0.0,0.0973,0.00632025,0.00946729
2025-12-21,infer,1555,0.009,0.0,0.0092,8.099999999999999e-05,8.464e-05
2025-12-21,infer,1560,0.0138,0.0,0.0148,0.00019044,0.00021904000000000002
2025-12-21,infer,1563,0.1331,0.0,0.1817,0.01771561,0.03301489
2025-12-21,infer,1564,0.0083,0.0,0.0079,6.889e-05,6.241000000000001e-05
2025-12-21,infer,1653,0.0896,0.0,0.0989,0.00802816,0.00978121
2025-12-21,infer,1654,0.0156,0.0,0.0178,0.00024335999999999997,0.00031684
2025-12-21,infer,1675,0.0283,0.0,0.0031,0.00080089,9.61e-06
2025-12-21,infer,1680,0.0229,0.0,0.0286,0.00052441,0.0008179600000000001
2025-12-21,infer,1681,0.0425,0.0,0.0333,0.0018062500000000003,0.0011088900000000002
2025-12-21,manifold,1BskFw5s4FlnaJET30ai,0.0105221084,0.0,0.013040065361277,0.00011071476518135057,0.00017004330462637625
2025-12-21,manifold,1N2cnoqviIjoUdO3g5ke,0.0116871164,0.0,0.018094698595382,0.00013658868974714895,0.0003274181172577193
2025-12-21,manifold,25QZ5yn8hQ,0.2111375782,0.0,0.216070553650171,0.04457907692816112,0.04668648415469143
2025-12-21,manifold,6Zyd999ZP9,0.0111861058,0.0,0.011186105839392,0.00012512896296879364,0.0001251289638500798
2025-12-21,manifold,7L7arFnaO0Nom1bLY295,0.01,0.0,0.019196260439407,0.0001,0.00036849641485754226
2025-12-21,manifold,86c2ccz9tQ,0.080742849,0.0,0.113791617945719,0.006519407664636802,0.012948532314704478
2025-12-21,manifold,AZNPqIQuA0,0.9446590976,1.0,0.9446590975886472,0.0030626154784463263,0.0030626154797028754
2025-12-21,manifold,CGb5hO1YNNR2bAPun9WF,0.0121076616,0.0,0.012694221294406,0.00014659546942011456,0.00016114325427135073
2025-12-21,manifold,D38AIR8f03odzU8ZvoKr,0.0100711276,0.0,0.010071127633803,0.00010142761113548177,0.00010142761181635042
2025-12-21,manifold,IglOIIg2AI,0.0187389241,0.0,0.049171569958141,0.0003511472764255608,0.002417843292148355
2025-12-21,manifold,Og5u9CudhA,0.0089547639,0.0,0.019070680420505,8.01877965047432e-05,0.0003636908517010327
2025-12-21,manifold,P0OAOZIpyq,0.0459270307,0.0,0.055360868637855,0.002109292148918743,0.003064825776337837
2025-12-21,manifold,Pd59AAtPOR,0.0143935865,0.0,0.015093371795856,0.00020717533233298224,0.0002278098721679414
2025-12-21,manifold,QHFQmCmz8HplpN2QQnl2,0.0896071443,0.0,0.078200130198862,0.008029440309601022,0.006115260363118969
2025-12-21,manifold,R2PYH7Cwjk59eILygi1W,0.0116444531,0.0,0.011644453110473,0.0001355932879980996,0.0001355932882420043
2025-12-21,manifold,RzsZN6SlUp,0.9622746567,1.0,0.966032318486286,0.0014232015271028542,0.001153803387417107
2025-12-21,manifold,UnsISN6Qyd,0.0070707076,0.0,0.017386582399925,4.999490596469776e-05,0.0003022932475493818
2025-12-21,manifold,cU2Oq6qOsL,0.9653938494,1.0,0.951575977668898,0.0011975856593498839,0.0023448859387230642
2025-12-21,manifold,dI5U6ps6IP,0.5478745053,1.0,0.536207571182529,0.2044174629577197,0.21510341702840888
2025-12-21,manifold,dgPNU5ICzP,0.1143274849,0.0,0.114327484876574,0.013070773803559728,0.013070773798203256
2025-12-21,manifold,enDYPoHVisJ5GxcrK6bk,0.8691479272,1.0,0.869147927155778,0.0171222649560565,0.01712226496762957
2025-12-21,manifold,fXpDY62ibnxfUbqAaAEC,0.0165991707,0.0,0.030288539637943,0.00027553246792773843,0.0009173956333992443
2025-12-21,manifold,g6IOcCUnIz,0.0187494276,0.0,0.018749427634367,0.0003515410353276418,0.00035154103661636486
2025-12-21,manifold,j65AKQZQCjgqa3erm88N,0.1388174482,0.0,0.162797966216369,0.01927028392475968,0.02650317780418602
2025-12-21,manifold,l6O2tdELtZ,0.8936990449,1.0,0.8936990448847171,0.011299893055172225,0.011299893058421395
2025-12-21,manifold,l6pDOuXNGWyIkjcJUEEj,0.0261965465,0.0,0.026196546529522,0.0006862590485266623,0.0006862590500734112
2025-12-21,manifold,qR35cYHecZVxkh7n8kJ8,0.01,0.0,0.01,0.0001,0.0001
2025-12-21,manifold,qt0dEZpUqu,0.9825022653,1.0,0.9809469517128492,0.00030617071963158564,0.0003630186490325008
2025-12-21,manifold,s4GyWK57MvM5wGvwPMhk,0.0666088486,0.0,0.066608848627425,0.004436738711817723,0.004436738715471217
2025-12-21,metaculus,17408,0.009,0.0,0.01,8.099999999999999e-05,0.0001
2025-12-21,metaculus,22560,0.005,0.0,0.01,2.5e-05,0.0001
2025-12-21,metaculus,24789,0.003,0.0,0.003,9e-06,9e-06
2025-12-21,metaculus,24819,0.25,0.0,0.25,0.0625,0.0625
2025-12-21,metaculus,26328,0.005,0.0,0.01,2.5e-05,0.0001
2025-12-21,metaculus,30344,0.01,0.0,0.029,0.0001,0.0008410000000000001
2025-12-21,metaculus,38671,0.01,0.0,0.02,0.0001,0.0004
2025-12-21,metaculus,4919,0.15,0.0,0.15,0.0225,0.0225
2025-12-21,polymarket,0x02665608f02cd63c26bd78a419f932db289b5300fefc0e18e50b151349fd85b7,0.024,0.0,0.0175,0.000576,0.00030625000000000004
2025-12-21,polymarket,0x07f106c0b60e94d96a63954f0536811c1a0b054b958f26bb749689b620b72f50,0.0085,0.0,0.0155,7.225000000000001e-05,0.00024024999999999999
2025-12-21,polymarket,0x082c611e9d2e294e256c7e6bd40aba498eb6ca2c0d2dc9bf5b8fdce5b5e8af9b,0.0055,0.0,0.007,3.0249999999999997e-05,4.9000000000000005e-05
2025-12-21,polymarket,0x0cd467df4030e7da99133ae20665f0905e6a9cbc6706d11c87712730a0434170,0.0025,0.0,0.012,6.25e-06,0.000144
2025-12-21,polymarket,0x15a18c82b90f8f6de9bdac99dd763865910338fcab9366b119fcf8d372d4768b,0.934,1.0,0.9545,0.004355999999999993,0.0020702499999999987
2025-12-21,polymarket,0x182b89f680380a2428daedda8d8fca19416569f8c3fcec997f00780f69f81f4c,0.0115,0.0,0.0115,0.00013225,0.00013225
2025-12-21,polymarket,0x1a5edf9d6f7813a5289f8e410c5a033abbd52576fc1a2d44aa34f2a4c86303c1,0.003,0.0,0.0045,9e-06,2.0249999999999998e-05
2025-12-21,polymarket,0x1df6862b69a47872e75864cac21b9ae9ea0cb552884d38aea9170c5fe5321bc6,0.057,0.0,0.12,0.003249,0.0144
2025-12-21,polymarket,0x216cfc5952a75a6c2005fa90a1f49524401abdde826aaa916af4c88a70426363,0.0155,0.0,0.009,0.00024024999999999999,8.099999999999999e-05
2025-12-21,polymarket,0x2ff4e1a7dd9e8dcd56ae537b2a360e1dfb7cc0498849af11d275e10de13e5635,0.015,0.0,0.016,0.000225,0.000256
2025-12-21,polymarket,0x35915279267a71c7a89e07747e645107bd7720209a7ac145ab36af6c6ac35c67,0.004,0.0,0.007,1.6e-05,4.9000000000000005e-05
2025-12-21,polymarket,0x366c465e379145d0ec1ae70dfcaea8f69cb42e769895edfb420888891e3df9f5,0.0095,0.0,0.0125,9.025e-05,0.00015625000000000003
2025-12-21,polymarket,0x3b1a3232b14a029f96a3e1b04a5d8dde31575d74024389b53631e73b4a494480,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2025-12-21,polymarket,0x3b7e03065f6437f93e3aa6fc2cb4ac0af068d7c8b0ffb32e26296b078feaa507,0.0115,1.0,0.0325,0.97713225,0.93605625
2025-12-21,polymarket,0x3fe28ac4aee597a761ce00692605e9b8701a544365eb781ddb7453fb10ae31fe,0.026,0.0,0.04,0.000676,0.0016
2025-12-21,polymarket,0x41da88e6d6db2ebf5fbb868d93e97c3052121a59d1222c00774119427ec9efe1,0.0095,0.0,0.012,9.025e-05,0.000144
2025-12-21,polymarket,0x44416d349bbeb6edcbf23027e6966ec1fce5a9b7d64d26fd3529f9465c40c450,0.0165,0.0,0.009,0.00027225000000000003,8.099999999999999e-05
2025-12-21,polymarket,0x468d2a45052a19334bd591db94acae2a55294e337ad2fb7c2a49430cd244a811,0.003,0.0,0.0025,9e-06,6.25e-06
2025-12-21,polymarket,0x552c0807e8b239ef4e7ecb9d9e192519ba283acb731c5bd89b6b1cda658a2f8c,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2025-12-21,polymarket,0x60279053b72e1e5299f66a6efd4f81663d0de5bedfc6bba41d6bbd0a9dbc9d1f,0.015,0.0,0.031,0.000225,0.0009609999999999999
2025-12-21,polymarket,0x60acc46cda1f0619259acf3ef8c77bf734ff08cbed256ca3d1e9444138e21266,0.0015,0.0,0.0025,2.25e-06,6.25e-06
2025-12-21,polymarket,0x60c447987af838c9a074ad7d44751135be94a20580982b72d76e9b542572bfe6,0.003,0.0,0.0215,9e-06,0.00046224999999999993
2025-12-21,polymarket,0x62b0cd598091a179147acbd4616400f804acfdff6f76f029944b481b37cbd45f,0.07,0.0,0.265,0.004900000000000001,0.07022500000000001
2025-12-21,polymarket,0x69b009591dd768c3878e2ff9b28b8661e039409ea2f156ad70aa5224c08702e0,0.0965,0.0,0.125,0.009312250000000001,0.015625
2025-12-21,polymarket,0x6aff6e0b36e00aef86b91c825b2e67561e172faa4b5ad0db7c91a38c87774826,0.0025,0.0,0.0035,6.25e-06,1.2250000000000001e-05
2025-12-21,polymarket,0x6b2e51f006ae5613849c3913db2a766390a05c2d67bc8b0b0872d3d63cb517ee,0.996,1.0,0.99,1.600000000000003e-05,0.00010000000000000018
2025-12-21,polymarket,0x6e6a763252b7d1773a82e293be9e3c689a245cf07a3053bc93589d99b4ee0916,0.0045,0.0,0.009,2.0249999999999998e-05,8.099999999999999e-05
2025-12-21,polymarket,0x77eaf36a80197a13ff32e31f05b54e824a6fd21d93f1001abcc18ba8d9a7ed16,0.994,1.0,0.9565,3.600000000000006e-05,0.0018922499999999985
2025-12-21,polymarket,0x7a250aca74f2938d9fee6b975cc5a588de54c25a673e272e0884023bc1be7a61,0.0015,0.0,0.0025,2.25e-06,6.25e-06
2025-12-21,polymarket,0x7bd85b3f517c51a036127fd585193e811754662a33e0657fae6f2dee09755c39,0.0085,0.0,0.01,7.225000000000001e-05,0.0001
2025-12-21,polymarket,0x7dd03775ae64ca4da06121fd75397e3a16cd54bd02a52faee8c22799e34b8458,0.013,0.0,0.017,0.000169,0.00028900000000000003
2025-12-21,polymarket,0x7ffa1fcfaeac86d4a89afcb74c90296f0e7c3744ce5206183c9cb38651526e63,0.0035,0.0,0.012,1.2250000000000001e-05,0.000144
2025-12-21,polymarket,0x80075f84b96d341fa75f7d95616607d23116f6fb41cf44f1d079f6fd6524b601,0.0035,0.0,0.0095,1.2250000000000001e-05,9.025e-05
2025-12-21,polymarket,0x81d74bd6a217892b3835dde991233ac5ba181741fcc51904980b98865c20530f,0.018,0.0,0.03,0.00032399999999999996,0.0009
2025-12-21,polymarket,0x86d3e198cc89b22d04ea77fd9d760b557d934d04d974578526ac4b063d588113,0.011,0.0,0.021,0.00012099999999999999,0.00044100000000000004
2025-12-21,polymarket,0x88fad6af135ca7cbd55a8bda5a1243125ded68b1e521066009cc990b13960b88,0.0065,0.0,0.0125,4.225e-05,0.00015625000000000003
2025-12-21,polymarket,0x92d98653c47967f7516f20ebc4bc04bf21d59cce083431cdcc9b3eaa0ed2bea4,0.007,0.0,0.0635,4.9000000000000005e-05,0.00403225
2025-12-21,polymarket,0x94867c89a77b18380ce1bf85006f3ccf2ef5252e0dc6319677aaf615bd857bf4,0.0055,0.0,0.0065,3.0249999999999997e-05,4.225e-05
2025-12-21,polymarket,0x9883c17e49888b1e1fc4227d3eca7f4dc7d8394157073714f57965cb31ae5f57,0.185,0.0,0.215,0.034225,0.046224999999999995
2025-12-21,polymarket,0x9ec16fa75bc05ef9f9fd786f7122bdec55e708586cee5cbe059fc1b297bead17,0.0135,0.0,0.013,0.00018224999999999998,0.000169
2025-12-21,polymarket,0xa15eb6144875ec22c24b18c6f34e0ce2d5783765f740de9a4ac0e8fdb10fa832,0.9645,1.0,0.9665,0.0012602499999999984,0.0011222499999999982
2025-12-21,polymarket,0xa6852cb4eaf23193e9dc073471131102017ba31ac9571f5ee8a12c4cc1800d7c,0.0015,0.0,0.0035,2.25e-06,1.2250000000000001e-05
2025-12-21,polymarket,0xa8b8e51444172fa84241a90ada79de23ea3ae3a3eb7262fa99f206d147bc8df5,0.005,0.0,0.009,2.5e-05,8.099999999999999e-05
2025-12-21,polymarket,0xaa368b9b8a22b8fd9338f3e46b4ce5f856233ac5ff45e30557384846279acee7,0.0035,0.0,0.0065,1.2250000000000001e-05,4.225e-05
2025-12-21,polymarket,0xafa3f21a2211a95b222a0704d1b763a48770905ff090b0143ae724013b51dbaa,0.0215,0.0,0.017,0.00046224999999999993,0.00028900000000000003
2025-12-21,polymarket,0xba9aa10e79d2411a71685731968a8dd15662d1d900173f189c3261174bde1108,0.0025,0.0,0.007,6.25e-06,4.9000000000000005e-05
2025-12-21,polymarket,0xbacb4cac4e7ceecce559529eb0111f0db4e45cbcc739db3957acc885a8f82173,0.0115,0.0,0.0195,0.00013225,0.00038025
2025-12-21,polymarket,0xc848576777751e56a4db0eb5e7d4c764afbe80e116fc75584e69c0914be0a5b2,0.0025,0.0,0.0095,6.25e-06,9.025e-05
2025-12-21,polymarket,0xcc5494faf5ceca60a77a46db255b8c8e30b1bcc7d94d9138f5d4e945bba1ad34,0.16,0.0,0.525,0.0256,0.275625
2025-12-21,polymarket,0xd3a26e8ca4f4dd9a7933e65fb1a36851b4527f7adadf477ca65106714ee26335,0.0035,0.0,0.0115,1.2250000000000001e-05,0.00013225
2025-12-21,polymarket,0xd56fc2650cd0885e6aaec513b12fed083cac789b70ec6a48314fbfb079f6ef4d,0.002,0.0,0.024,4e-06,0.000576
2025-12-21,polymarket,0xdb4143780c085f54f82e6baf461e4df46ad900df8148d03258da93cf2c64b165,0.2745,0.0,0.2295,0.07535025000000001,0.05267025
2025-12-21,polymarket,0xde9fec321fb6a4a264d6d012ad2bfee3b29e123797ce02765dca14cae96e26de,0.0015,0.0,0.0015,2.25e-06,2.25e-06
2025-12-21,polymarket,0xe26424b7a84fe280b7202c5bd8a6c2763985510ff6a2c663c7aedd23881f7c79,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2025-12-21,polymarket,0xe6508d867d153a268bdab732aa8abc8cc57e652d28a23aa042da40895bf031b2,0.0125,0.0,0.012,0.00015625000000000003,0.000144
2025-12-21,polymarket,0xec80d091f823b3fc853a3fdb01e3c18500d7e4d1405d54815e41ae54eb719962,0.07,0.0,0.08,0.004900000000000001,0.0064
2025-12-21,polymarket,0xf0de2f1576cf959a259b5ffb9771f927da827e3bf7bd21e6385b3a10216646e4,0.0375,0.0,0.0245,0.00140625,0.0006002500000000001
2025-12-21,polymarket,0xf4b2d2cc364a536813bb400a0aac9dce912e8c880f4f368bdbcc59256d50a3f0,0.025,0.0,0.037,0.0006250000000000001,0.0013689999999999998
2025-12-21,polymarket,0xf66b13dd3447b8908fe4d3cfbfdfd9e6a18f506f6d694af5ee3c800d907b1301,0.031,0.0,0.0305,0.0009609999999999999,0.00093025
2025-12-21,polymarket,0xf8a6ec4f777d3453e9171ebb219eb3d79dcf5b38d247e514f437bd2dfc834d47,0.0075,0.0,0.0145,5.625e-05,0.00021025000000000001
2025-12-21,polymarket,0xf9eec8c6bd3bcd3effa86198cddf3283c550a52e7dc3441f3d786a08285d90cb,0.0035,0.0,0.003,1.2250000000000001e-05,9e-06
2025-12-21,polymarket,0xfd96c4b3a2776ef499ff06ceb78948b62eef81c1d645a4f82aacc0632fbac36d,0.003,0.0,0.0035,9e-06,1.2250000000000001e-05
2026-01-04,infer,1653,0.0644,0.0,0.0806,0.00414736,0.0064963600000000005
2026-01-04,infer,1654,0.0278,0.0,0.0155,0.0007728399999999999,0.00024024999999999999
2026-01-04,infer,1680,0.016,0.0,0.016,0.000256,0.000256
2026-01-04,infer,1681,0.0435,0.0,0.0333,0.0018922499999999998,0.0011088900000000002
2026-01-04,infer,1698,0.7498,0.0,0.7937000000000001,0.56220004,0.6299596900000001
2026-01-04,infer,1699,0.0857,0.0,0.1395,0.0073444899999999995,0.019460250000000005
2026-01-04,infer,1703,0.5942,0.0,0.7294,0.35307363999999997,0.5320243600000001
2026-01-04,infer,1704,0.1506,0.0,0.0078,0.022680360000000004,6.0839999999999993e-05
2026-01-04,infer,1707,0.3601,0.0,0.4319,0.12967200999999998,0.18653761
2026-01-04,manifold,Lzdc89CSzq,0.75,0.0,0.8300000000000001,0.5625,0.6889000000000001
2026-01-04,manifold,QHFQmCmz8HplpN2QQnl2,0.0896071443,0.0,0.089607144314256,0.008029440309601022,0.0080294403121559
2026-01-04,manifold,f2i3zt28mm,0.0102666201,0.0,0.009676662948739,0.00010540348827772402,9.363780582349815e-05
2026-01-04,manifold,lgxNmHNmrYvowjnSyQAM,0.7552428832,1.0,0.6867747253763881,0.059906046224248846,0.09811007266303712
2026-01-04,manifold,tIylsIZu95,0.7606026714,1.0,0.73424947307882,0.057311080940816356,0.07062334255888479
2026-01-04,manifold,yTCCaTUbAtJWWFo1dGzD,0.1478372717,0.0,0.119999999999999,0.02185585890369962,0.014399999999999758
2026-01-04,metaculus,10220,0.005,0.0,0.005,2.5e-05,2.5e-05
2026-01-04,metaculus,10614,0.61,1.0,0.5,0.1521,0.25
2026-01-04,metaculus,38917,0.001,0.0,0.001,1e-06,1e-06
2026-01-04,polymarket,0x005866e059fa8deb3adb20f9b169a61a63a7289d55c6f3758bb105ee06ca7dca,0.971,1.0,0.9635,0.0008410000000000015,0.0013322499999999984
2026-01-04,polymarket,0x089a0dcb8e611a4c913f3f07221d02ab481e9eb61009cfdce1750491f20fb4a7,0.0375,0.0,0.0335,0.00140625,0.0011222500000000002
2026-01-04,polymarket,0x0d44a3b546096156afdf40be8f37bce617970ee3d0901d35f4ade50d46ae18a8,0.9845,1.0,0.9725,0.0002402499999999987,0.0007562499999999982
2026-01-04,polymarket,0x1858125f6f8bafdbaa63b3bb90cb0a01ffb8f1f2ab56fd71484135b8fa624986,0.006,0.0,0.016,3.6e-05,0.000256
2026-01-04,polymarket,0x18b1dc1565575cb2ff48bbc078070170ca3278691860cca7c97131fc657a9530,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2026-01-04,polymarket,0x1d54eb5eac2cee8f595f3097c65da7d07f8ab5dee63d7c0c6883eb70e1e9af30,0.155,0.0,0.19,0.024025,0.0361
2026-01-04,polymarket,0x1e5efe84a9a890e61044d77ea6e182f39b06d5b382c851b926cad54cb4972e68,0.175,0.0,0.215,0.030624999999999996,0.046224999999999995
2026-01-04,polymarket,0x257b18205f908aef01ef2d1d50e6fea7d29cf5486fe04031d8b101394476faed,0.605,1.0,0.5650000000000001,0.15602500000000002,0.18922499999999995
2026-01-04,polymarket,0x2701e5a5b751418c5c5bf0faaafdea60ac9fc893eb75fd88e902cd97458d375b,0.0455,0.0,0.0135,0.00207025,0.00018224999999999998
2026-01-04,polymarket,0x2c2a97f760dd525d97c9bfbed6fe3329bc835c2d6899e14b017ed6e8ae63a1fb,0.055,0.0,0.0445,0.003025,0.00198025
2026-01-04,polymarket,0x2e1a4dc939f815ba720dc1eba072191c2271bb0ea2fc36c54535db0121d8c48d,0.0025,0.0,0.0025,6.25e-06,6.25e-06
2026-01-04,polymarket,0x3ddfb68ae4ca088d2ae91ed40d88a3a68266b9855bea5e33f8a8e1d53ab5ff2b,0.01,0.0,0.036,0.0001,0.0012959999999999998
2026-01-04,polymarket,0x3f34e931e2457b68c4acce8c4f4d0f5e5a1a9d68afb44afb70af88478718dd76,0.018,0.0,0.0305,0.00032399999999999996,0.00093025
2026-01-04,polymarket,0x4e16c5196f59f08fad56fea688a65daeba2e5be79b7c04acd56ca7395cdb0885,0.065,0.0,0.08,0.0042250000000000005,0.0064
2026-01-04,polymarket,0x4fe305a2ae995a52ff278895344895fe587b4fec3d5f04347b4dbf5e99bce99c,0.0015,0.0,0.0015,2.25e-06,2.25e-06
2026-01-04,polymarket,0x5deeed404db866c400ba881b376216c3c2bf0b3a3e9372cc61a1395ac3d83e37,0.13,0.0,0.135,0.016900000000000002,0.018225
2026-01-04,polymarket,0x6680cae9b37261f6c1ec3313f9ad175708bb9722e94285b5b0a5b50a9972d312,0.14,0.0,0.145,0.019600000000000003,0.021025
2026-01-04,polymarket,0x6956a94cc63efdd5bccae33b4cf8a0880df301116ccf1f329cad25683392044e,0.0065,0.0,0.0015,4.225e-05,2.25e-06
2026-01-04,polymarket,0x6987d084de71031819f82051ea62b29a354628c3e4a22076a2acc197c776080a,0.855,0.0,0.8300000000000001,0.7310249999999999,0.6889000000000001
2026-01-04,polymarket,0x72b25fe7b05903658eea56ffd995dc4f0f252d49d6a9a202bac103dd29ab2ba5,0.017,0.0,0.0115,0.00028900000000000003,0.00013225
2026-01-04,polymarket,0x75a306decbed1a9668d948fc331a899a3809defb55734e2eb5c2dbe1d4a3a03c,0.0245,0.0,0.0245,0.0006002500000000001,0.0006002500000000001
2026-01-04,polymarket,0x77b9efbaa8958fc73ebbdfb6649eea71bec2abe28d1e88988a0a8064caec8c41,0.0215,0.0,0.0405,0.00046224999999999993,0.00164025
2026-01-04,polymarket,0x796f36313d1142d739eafc84298b81832a1fa0efd4d332fdc7f03a9a906ff012,0.225,0.0,0.195,0.050625,0.038025
2026-01-04,polymarket,0x79bc9eae1f5ce8f3f58648f45e7ff7cf182a8314e2d1a5b536520c5cc4b3e097,0.11,0.0,0.11,0.0121,0.0121
2026-01-04,polymarket,0x7dd03775ae64ca4da06121fd75397e3a16cd54bd02a52faee8c22799e34b8458,0.0095,0.0,0.013,9.025e-05,0.000169
2026-01-04,polymarket,0x8b8213717b514954ca6372540403fd11ec624db18deb943b99f2ec40f5c38908,0.006,0.0,0.004,3.6e-05,1.6e-05
2026-01-04,polymarket,0x8cd80bf80e98abaf64e504363ffa8f557a9cd7b0c6cce02590bfe8025c329691,0.58,1.0,0.58,0.17640000000000003,0.17640000000000003
2026-01-04,polymarket,0x998acf9ed1bbda06d59df70786441468872c72b2de59cacbea93625b14a5efcb,0.003,0.0,0.003,9e-06,9e-06
2026-01-04,polymarket,0xb1e4027b58c6321ede3fd8e3737b2b440ccb51fc569854795f67dd407b3569d0,0.0035,0.0,0.003,1.2250000000000001e-05,9e-06
2026-01-04,polymarket,0xb6f3732fc2464da2ed17f4270dc87ac59a2b4b1ed711d491f9584ca9a783c95c,0.0025,0.0,0.0115,6.25e-06,0.00013225
2026-01-04,polymarket,0xbb7bd534d9050f6d00f42fe5aed6e8a7fb0e1e633db19f4299436d11434324ee,0.042,0.0,0.0485,0.0017640000000000002,0.00235225
2026-01-04,polymarket,0xbd34bea66b3d5850bbba37d2697059cf9ae4f5e6abb7a60a9fee41aac6e60b77,0.0015,0.0,0.002,2.25e-06,4e-06
2026-01-04,polymarket,0xbfc25a82b6a6476895991401059bab3a73df1a9278400d70dfad080774a981c4,0.0125,0.0,0.013,0.00015625000000000003,0.000169
2026-01-04,polymarket,0xc23d4f3a1a96576e93f32ab1806c6d85f5a3d1925df7c80bdb97cfd6787b4dfc,0.0005,0.0,0.0005,2.5e-07,2.5e-07
2026-01-04,polymarket,0xc6b173db2582f7ccb12b7e541ab510934013b2640006712ae35507ff75d707f4,0.033,0.0,0.0215,0.0010890000000000001,0.00046224999999999993
2026-01-04,polymarket,0xcba24842ceac7a40d2a8b9adde1f4407999b6505193b9fd68156ae76fbffa706,0.705,1.0,0.53,0.08702500000000002,0.22089999999999999
2026-01-04,polymarket,0xcd14407814c97e5fa5684e4154a63be045c048365a8b12acab3f20bc9286d3a7,0.0455,0.0,0.03,0.00207025,0.0009
2026-01-04,polymarket,0xd3320fd4b325ce3d629fbaffd90bebd0a4f45042d91bf207c9866704d630bdb9,0.065,0.0,0.135,0.0042250000000000005,0.018225
2026-01-04,polymarket,0xd6203f8805d1812e3b189da3f6036989940a415ae3a0fecf83555b455394fdb8,0.0235,0.0,0.0345,0.00055225,0.0011902500000000001
2026-01-04,polymarket,0xd87ac5bb74a21061d4f223d2a83c0269607fcb6d4c74d5a3d3220209d089431a,0.0665,0.0,0.045,0.004422250000000001,0.002025
2026-01-04,polymarket,0xda5e93ecce25875195aeed7d427f16e9edab7296ea5d02d841ae733ba2a8a89f,0.0045,0.0,0.0055,2.0249999999999998e-05,3.0249999999999997e-05
2026-01-04,polymarket,0xdfeb85c9ead70f3bd0745bb8fec317a21fda07780453d239a255afaa72a190b0,0.003,0.0,0.003,9e-06,9e-06
2026-01-04,polymarket,0xef7924196f13374e10ac52ce8cd50bb0693379f4bdb84a266ff267c2e879c33d,0.018,0.0,0.02,0.00032399999999999996,0.0004
